domain_id,domain_name,hierarchy,xfold
000145618,e2ljpA1,212.1.1.15,212
001573522,e4ifdF1,212.1.1.19,212
001299761,e4oo1B1,212.1.1.19,212
000006012,e2hkjA2,212.1.1.20,212
000223774,e2q2eB3,212.1.1.20,212
000006039,e2cveA2,212.1.1.21,212
002411952,e6bqiA1,212.1.1.21,212
000006032,e1mg7A2,212.1.1.22,212
001030941,e1xhkA2,212.1.1.23,212
001117763,e4fw9A4,212.1.1.23,212
001572552,e3k1jA4,212.1.1.23,212
000006041,e1rreA1,212.1.1.23,212
002988087,e8dvhB2,212.1.1.23,212
002989898,e8eilA1,212.1.1.23,212
000006015,e1e3hA5,212.1.1.25,212
000006018,e2nn6D2,212.1.1.25,212
001299764,e4oo1D1,212.1.1.25,212
000006021,e2nn6F2,212.1.1.25,212
000006023,e2je6B2,212.1.1.25,212
001157616,e3krnA4,212.1.1.25,212
001157664,e3krnB3,212.1.1.25,212
000006014,e1r6lA2,212.1.1.25,212
002391050,e5zf6B2,212.1.1.25,212
001147815,e4izjA1,212.1.1.28,212
001649729,e2gefA1,212.1.1.28,212
000006042,e1sr8A2,212.1.1.29,212
001030929,e1usuA2,212.1.1.30,212
001870907,e5hphA3,212.1.1.30,212
000223709,e2bx2L4,212.1.1.32,212
000146305,e3p06A1,212.1.1.33,212
000006030,e1fi4A2,212.1.1.59,212
001202332,e3ltoA3,212.1.1.59,212
001202432,e2gs8A3,212.1.1.59,212
001423601,e4rkpB1,212.1.1.59,212
000266120,e1s1hE2,212.1.1.97,212
000006003,e1pkpA2,212.1.1.97,212
001298166,e3j6vE3,212.1.1.97,212
002097491,e5o5jE2,212.1.1.97,212
002986048,e8d8jE1,212.1.1.97,212
000006019,e2nn6A2,212.1.1.99,212
001299760,e4oo1A2,212.1.1.99,212
000006022,e2je6A2,212.1.1.99,212
000006017,e2nn6E2,212.1.1.99,212
001299766,e4oo1E1,212.1.1.99,212
001916711,e5k36C1,212.1.1.99,212
001919640,e4ifdC2,212.1.1.99,212
000137894,e3hkmA2,212.1.1.99,212
000071314,e1udoA2,212.1.1.99,212
001916695,e4v6iAE3,212.1.1.100,212
002678878,e6zu5SC03,212.1.1.100,212
001546878,e3j9mAG1,212.1.1.101,212
001550483,e4v47BI1,212.1.1.101,212
001550534,e4v4vAI1,212.1.1.101,212
001552301,e4btsAI1,212.1.1.101,212
001552461,e3j7aM1,212.1.1.101,212
000154407,e4hacA1,212.1.1.144,212
000341472,e2zkqe2,212.1.1.159,212
001599005,e3cdjA1,212.1.1.163,212
000006037,e2ae8A2,212.1.1.164,212
002157097,e6ezmU1,212.1.1.164,212
000006036,e2ae8A1,212.1.1.165,212
000006035,e1rhyA1,212.1.1.165,212
001887573,e5dnlA1,212.1.1.165,212
000006033,e1p42A1,212.1.1.166,212
001388782,e4okgA1,212.1.1.166,212
000006016,e1e3hA6,212.1.1.167,212
002391049,e5zf6B1,212.1.1.167,212
002070851,e5h45B1,212.1.1.168,212
001883350,e5ix1A2,212.1.1.169,212
002323907,e5of9B2,212.1.1.169,212
002142622,e5yjjA2,212.1.1.172,212
000006034,e1p42A2,212.1.1.173,212
002323975,e5vitC1,212.1.1.174,212
002581406,e6mw7A3,212.1.1.175,212
001872263,e5kcs1w2,212.1.1.176,212
001577720,e4v6vA13,212.1.1.177,212
002967119,e8b0jN4,212.1.1.187,212
000006617,e3buxB3,214.1.1.1,214
000146729,e3awsB1,214.1.1.3,214
000006626,e1q88A2,214.1.1.9,214
001164309,e2xp1A3,214.1.1.15,214
002402579,e6gmeA2,214.1.1.15,214
001879398,e5ixiA3,214.1.1.16,214
001883208,e4z32A3,214.1.1.16,214
001285213,e4po6A3,214.1.1.16,214
001831562,e5ixdA2,214.1.1.16,214
001003785,e2jv8A1,214.1.1.17,214
000006603,e1lkkA1,214.1.1.26,214
000006614,e1luiA1,214.1.1.26,214
000006615,e1bg1A4,214.1.1.26,214
000164225,e2gsbA1,214.1.1.26,214
000006616,e1uurA4,214.1.1.26,214
000006622,e1xa6A2,214.1.1.26,214
000006611,e2oq1A1,214.1.1.26,214
001223842,e4fbnA4,214.1.1.26,214
001883330,e5d39D4,214.1.1.26,214
002028526,e5sxfB1,214.1.1.26,214
000006605,e1jyrA1,214.1.1.26,214
000006606,e2eyvA1,214.1.1.26,214
000006610,e1nrvA1,214.1.1.26,214
000006613,e2fciA1,214.1.1.26,214
000006619,e1d4tA1,214.1.1.26,214
000006620,e1i3zA1,214.1.1.26,214
000006621,e1rpyA1,214.1.1.26,214
000006623,e2cs0A1,214.1.1.26,214
000006624,e2c9wA2,214.1.1.26,214
000006625,e2izvA2,214.1.1.26,214
000144950,e2l6kA1,214.1.1.26,214
000139216,e3mazA1,214.1.1.26,214
000143466,e3qwyA2,214.1.1.26,214
000160398,e2ciaA1,214.1.1.26,214
000184440,e3us4A1,214.1.1.26,214
000149926,e2lqnA1,214.1.1.26,214
000166592,e2vifA1,214.1.1.26,214
000158839,e2cr4A1,214.1.1.26,214
000167520,e2eo6A1,214.1.1.26,214
000006607,e1milA1,214.1.1.26,214
000006608,e1qadA1,214.1.1.26,214
000006618,e2shpA1,214.1.1.26,214
000006609,e1fu6A1,214.1.1.26,214
000149472,e4e93A2,214.1.1.26,214
000006612,e2oq1A2,214.1.1.26,214
000328500,e2el8A1,214.1.1.26,214
001140050,e4m4zA1,214.1.1.26,214
001223859,e4gl9F2,214.1.1.26,214
001290693,e4jmgA1,214.1.1.26,214
001423611,e4rojA1,214.1.1.26,214
001710818,e4jpsB2,214.1.1.26,214
001886650,e2rvfA1,214.1.1.26,214
002410563,e6e8hA1,214.1.1.26,214
002561964,e6pxcA1,214.1.1.26,214
002770971,e7nufA4,214.1.1.26,214
001568851,e4u1pA1,214.1.1.34,214
000140478,e2knoA1,214.1.1.34,214
001223927,e3pjpA3,214.1.1.35,214
001289919,e2l3tA2,214.1.1.35,214
001384885,e2xp1A2,214.1.1.35,214
002439577,e6dm4A1,214.1.1.36,214
002987315,e8dgqA1,214.1.1.39,214
000005834,e2akzA1,218.1.1.1,218
000005841,e1kkoA1,218.1.1.2,218
000005837,e1mucA1,218.1.1.3,218
000005838,e2mnrA1,218.1.1.3,218
000005839,e1jpdX1,218.1.1.3,218
000005843,e1sjdA1,218.1.1.3,218
000139759,e3my9A1,218.1.1.3,218
000135609,e3i4kA1,218.1.1.3,218
000145398,e3ugvA1,218.1.1.3,218
000165020,e2qgyA2,218.1.1.3,218
001291495,e4kplA1,218.1.1.3,218
000142388,e3q45A1,218.1.1.3,218
000139880,e3ijiA2,218.1.1.3,218
000169521,e3deqA2,218.1.1.3,218
000183606,e3u9iA2,218.1.1.3,218
000419117,e3ro6B1,218.1.1.3,218
000417673,e3r10A1,218.1.1.3,218
001239291,e3mwcA3,218.1.1.3,218
001174514,e2pgeA4,218.1.1.3,218
001392291,e3h70A2,218.1.1.3,218
000005840,e1jpmA1,218.1.1.3,218
000139182,e3mqtA2,218.1.1.3,218
001174521,e3sszA3,218.1.1.3,218
001392050,e4girB1,218.1.1.3,218
001586100,e3fxgH1,218.1.1.3,218
001627392,e3twbD1,218.1.1.3,218
001633075,e2p0iE2,218.1.1.3,218
000005844,e1r0mA1,218.1.1.3,218
000005849,e2gl5A1,218.1.1.3,218
000143098,e3qldA2,218.1.1.3,218
000135704,e3i6tA2,218.1.1.3,218
000319055,e2pgwB1,218.1.1.3,218
001014988,e4jhmD1,218.1.1.3,218
001239323,e3tcsB4,218.1.1.3,218
000005845,e1wueA1,218.1.1.3,218
000005842,e1rvkA1,218.1.1.3,218
000005847,e1yeyA1,218.1.1.3,218
000005848,e2gdqA1,218.1.1.3,218
000133860,e3dg3A1,218.1.1.3,218
000143776,e3sjnA2,218.1.1.3,218
000143982,e3sn0A1,218.1.1.3,218
000148677,e4dwdA2,218.1.1.3,218
000167858,e3cyjA1,218.1.1.3,218
000165173,e2qq6A2,218.1.1.3,218
000344114,e3ddmB1,218.1.1.3,218
000323230,e2qdeB1,218.1.1.3,218
000337180,e3cb3A1,218.1.1.3,218
000338456,e3ck5A1,218.1.1.3,218
000153096,e4h83A1,218.1.1.3,218
000223420,e4j3zD2,218.1.1.3,218
000869258,e4jn7A1,218.1.1.3,218
000005846,e1tzzA1,218.1.1.3,218
001169854,e4dxkA3,218.1.1.3,218
001174547,e4dyeA3,218.1.1.3,218
001174565,e4h19A3,218.1.1.3,218
001169586,e4il0G6,218.1.1.3,218
001239740,e2oz8A4,218.1.1.3,218
001241891,e4mggA5,218.1.1.3,218
001241950,e4e5tC4,218.1.1.3,218
001261179,e4it1B3,218.1.1.3,218
000379846,e3hpfA1,218.1.1.3,218
000402389,e3kumA1,218.1.1.3,218
000153725,e4hpnA1,218.1.1.3,218
000005835,e1jdfA1,218.1.1.3,218
001540819,e3vfcA2,218.1.1.3,218
001540005,e2hzgB1,218.1.1.3,218
001682912,e2ppgC2,218.1.1.3,218
001833520,e4it1A1,218.1.1.3,218
000005836,e1r6wA1,218.1.1.5,218
000134801,e3h7vA2,218.1.1.5,218
001169566,e2opjA3,218.1.1.7,218
000005850,e1stzA2,218.1.1.8,218
000337177,e3cawB2,218.1.1.20,218
001284181,e4k1wA1,218.1.1.34,218
001582442,e3n4fD2,218.1.1.35,218
000982909,e4gypB1,218.1.1.36,218
000006177,e1wz3A1,221.1.1.1,221
000154559,e3w1sC1,221.1.1.1,221
000006160,e3d32A1,221.1.1.3,221
000072240,e1km7A1,221.1.1.3,221
000006161,e2zjdA1,221.1.1.3,221
000989164,e4eoyC1,221.1.1.3,221
001123599,e3w1yB1,221.1.1.3,221
001124353,e2m1mA1,221.1.1.4,221
001287014,e4chkA1,221.1.1.4,221
002649931,e6l5kB1,221.1.1.4,221
000006181,e1d4bA1,221.1.1.5,221
000006182,e1c9fA1,221.1.1.5,221
000006183,e1f2rI1,221.1.1.5,221
001294310,e4ikgA1,221.1.1.5,221
001556850,e4d2kA1,221.1.1.5,221
002096174,e5xpcB1,221.1.1.5,221
000160948,e2dajA1,221.1.1.6,221
000162415,e2dnfA1,221.1.1.7,221
000006180,e1mg4A1,221.1.1.7,221
001831490,e5ip4D1,221.1.1.7,221
002129841,e6b4aA1,221.1.1.7,221
000006178,e1wspA1,221.1.1.8,221
001554322,e4wipA1,221.1.1.8,221
000165436,e2ns5A1,221.1.1.9,221
000145199,e3u7zA1,221.1.1.10,221
001147790,e3kq4A2,221.1.1.10,221
001390608,e2bb5B3,221.1.1.10,221
001393532,e4kkiA3,221.1.1.10,221
000159590,e2c7hA1,221.1.1.11,221
000006105,e1wriA1,221.1.1.12,221
000006107,e1l5pA1,221.1.1.12,221
000006108,e1xlqA1,221.1.1.12,221
000006109,e1b9rA1,221.1.1.12,221
000006110,e1i7hA1,221.1.1.12,221
000006111,e2bt6A1,221.1.1.12,221
000006113,e1v97A3,221.1.1.12,221
000006115,e2piaA2,221.1.1.12,221
000006116,e1krhA2,221.1.1.12,221
000006120,e1jq4A1,221.1.1.12,221
000006106,e1doiA1,221.1.1.12,221
000223965,e3zyyX1,221.1.1.12,221
001398119,e4us8A2,221.1.1.12,221
001447933,e4p6vF1,221.1.1.12,221
001684232,e4wqmA3,221.1.1.12,221
001724231,e5ffiD1,221.1.1.12,221
001758398,e3n9yC1,221.1.1.12,221
001883911,e4zhoA1,221.1.1.12,221
002389025,e5ogxA2,221.1.1.12,221
002791456,e7aqqO1,221.1.1.12,221
002794650,e7eu381,221.1.1.12,221
002863943,e7tghFX1,221.1.1.12,221
000006122,e2fug34,221.1.1.15,221
000006112,e3c8yA4,221.1.1.15,221
001563362,e1y56A2,221.1.1.15,221
001823446,e3ad7A5,221.1.1.15,221
001923807,e5lnk31,221.1.1.15,221
002104072,e5xf9B1,221.1.1.15,221
002429490,e6h8kA2,221.1.1.15,221
002832238,e7e5zA4,221.1.1.15,221
002833980,e7t30A4,221.1.1.15,221
002881508,e7p5hA5,221.1.1.15,221
002881681,e7p7eG4,221.1.1.15,221
000006162,e1gg3A3,221.1.1.16,221
000006163,e1h4rA3,221.1.1.16,221
001159215,e3ivfA4,221.1.1.16,221
001393501,e2kc2A1,221.1.1.16,221
002096176,e5xpzB2,221.1.1.16,221
002100902,e5xpyA2,221.1.1.16,221
002512599,e6idxA1,221.1.1.16,221
001002443,e2y5pD1,221.1.1.18,221
000167650,e2juoA1,221.1.1.19,221
000156919,e1yn5A1,221.1.1.20,221
001148106,e3j65q1,221.1.1.21,221
001411777,e4wjsA2,221.1.1.21,221
001698286,e5cxcA2,221.1.1.21,221
002492372,e6p0qA1,221.1.1.21,221
002625528,e6wajA1,221.1.1.21,221
000006184,e1oeyA1,221.1.1.22,221
000006185,e1oeyJ1,221.1.1.22,221
000006186,e1ip9A1,221.1.1.22,221
000006187,e1pqsA1,221.1.1.22,221
000006188,e1wmhA1,221.1.1.22,221
000006189,e2nptA1,221.1.1.22,221
000006190,e2bkfA1,221.1.1.22,221
000006191,e1wmhB1,221.1.1.22,221
000006192,e2c60A1,221.1.1.22,221
001346439,e4mjsB1,221.1.1.22,221
002579104,e6tgnA1,221.1.1.22,221
000145720,e3u52E1,221.1.1.23,221
000006167,e1e7uA3,221.1.1.24,221
001307840,e4f1sA3,221.1.1.24,221
001501276,e3hizA2,221.1.1.24,221
001687160,e5ae8A1,221.1.1.24,221
002327584,e5xghA5,221.1.1.24,221
002537291,e6pyrA4,221.1.1.24,221
002713805,e6vo7A1,221.1.1.24,221
000006166,e1lfdA1,221.1.1.26,221
000006173,e1wxaA1,221.1.1.26,221
000996944,e3ec8A1,221.1.1.26,221
000168389,e3ddcB1,221.1.1.26,221
000223520,e2m4nA1,221.1.1.26,221
002130835,e6ambB1,221.1.1.26,221
000259861,e4hplB1,221.1.1.27,221
000006143,e1wm3A1,221.1.1.27,221
000143132,e3rd2A1,221.1.1.27,221
000418157,e3rczA1,221.1.1.27,221
001005516,e3pgeA1,221.1.1.27,221
000141834,e2l76A1,221.1.1.27,221
002722465,e6xoiC1,221.1.1.27,221
000006128,e1se9A1,221.1.1.28,221
000006138,e1wghA1,221.1.1.28,221
000006168,e1k8rB1,221.1.1.29,221
000006165,e1c1yB1,221.1.1.30,221
000006169,e1wfyA1,221.1.1.30,221
000148513,e4a6qA1,221.1.1.31,221
000006193,e1esfA2,221.1.1.33,221
000006194,e2tssA2,221.1.1.33,221
000006195,e3sebA2,221.1.1.33,221
000006196,e1enfA2,221.1.1.33,221
000006197,e2z8lA2,221.1.1.33,221
000006198,e1et9A2,221.1.1.33,221
000006199,e1eu3A2,221.1.1.33,221
000006201,e1ty0A2,221.1.1.33,221
000135435,e3ea6A2,221.1.1.33,221
000165634,e2j4xA1,221.1.1.33,221
002098013,e5u75A1,221.1.1.33,221
002643634,e6ucdB2,221.1.1.33,221
000006212,e1tkeA2,221.1.1.34,221
000006213,e1nyrA2,221.1.1.34,221
000006215,e1wxqA1,221.1.1.34,221
000137074,e2kmmA1,221.1.1.34,221
000157799,e1wwtA1,221.1.1.34,221
001159229,e4a9aB4,221.1.1.34,221
001398156,e4v1ac2,221.1.1.34,221
001838836,e5iqr83,221.1.1.34,221
000006202,e1fm0D1,221.1.1.35,221
000006203,e1vjkA1,221.1.1.35,221
000006204,e1v8cA1,221.1.1.35,221
000006205,e1zud21,221.1.1.35,221
000006208,e1rwsA1,221.1.1.35,221
000006209,e2cu3A1,221.1.1.35,221
000143708,e3rpfC1,221.1.1.35,221
000134355,e2k22A1,221.1.1.35,221
000142354,e2l52A1,221.1.1.35,221
000167028,e2q5wD1,221.1.1.35,221
000168762,e2k5pA1,221.1.1.35,221
000999522,e2lekA1,221.1.1.35,221
001109265,e4hroA1,221.1.1.35,221
001291619,e4n6eB1,221.1.1.35,221
001936521,e5mpoA1,221.1.1.35,221
002448323,e6jc0C1,221.1.1.35,221
000006179,e2incC1,221.1.1.36,221
000006159,e2al3A1,221.1.1.37,221
000006211,e2hj1A1,221.1.1.38,221
000006126,e2zeqA1,221.1.1.39,221
000006127,e1uelA1,221.1.1.39,221
000006133,e1v5tA1,221.1.1.39,221
000006134,e1v86A1,221.1.1.39,221
000006136,e1zkhA1,221.1.1.39,221
000006137,e1wgdA1,221.1.1.39,221
000006139,e1wh3A1,221.1.1.39,221
000006144,e1wxvA1,221.1.1.39,221
000006147,e1z2mA2,221.1.1.39,221
000006148,e2bwfA1,221.1.1.39,221
000006150,e1yqbA1,221.1.1.39,221
000006152,e1wx8A1,221.1.1.39,221
000006154,e1ttnA1,221.1.1.39,221
000141924,e2l7rA1,221.1.1.39,221
000135456,e2kk8A1,221.1.1.39,221
000139081,e3m62B1,221.1.1.39,221
000170222,e2kd0A1,221.1.1.39,221
000006140,e1wiaA1,221.1.1.39,221
000160942,e2dafA1,221.1.1.39,221
000006124,e2c9wB1,221.1.1.39,221
000072187,e1wggA1,221.1.1.39,221
001106649,e3zdmC1,221.1.1.39,221
001281886,e4n9fe1,221.1.1.39,221
001346272,e2mbeA1,221.1.1.39,221
001563591,e2n4fA1,221.1.1.39,221
002080737,e5vsxB1,221.1.1.39,221
000006146,e1z2mA1,221.1.1.39,221
000163968,e2dziA1,221.1.1.39,221
001395178,e3rzfA2,221.1.1.39,221
002095564,e5go0A1,221.1.1.39,221
001405151,e2mlbA1,221.1.1.39,221
001562414,e2mqjA1,221.1.1.39,221
002129694,e5x0wB1,221.1.1.39,221
002390808,e5zmbA1,221.1.1.39,221
002389159,e6djwA3,221.1.1.39,221
002813507,e7sbiB1,221.1.1.39,221
002813508,e7sbiB2,221.1.1.39,221
000139780,e2kzrA1,221.1.1.40,221
001007492,e4hwiB2,221.1.1.40,221
000006130,e1t0yA1,221.1.1.40,221
000006131,e1v6eA1,221.1.1.40,221
000006141,e1wjnA1,221.1.1.40,221
000135363,e2kjrA1,221.1.1.40,221
000135747,e2kj6A1,221.1.1.40,221
000151969,e4b6wA1,221.1.1.40,221
002529014,e4memB3,221.1.1.41,221
002528036,e4a3oA3,221.1.1.41,221
002539568,e5jjwB2,221.1.1.41,221
000006155,e1h8cA1,221.1.1.42,221
000006156,e1i42A1,221.1.1.42,221
000006158,e2cr5A1,221.1.1.42,221
000143319,e2kxjA1,221.1.1.42,221
001893013,e5ifwA1,221.1.1.42,221
002033687,e1wj4A1,221.1.1.42,221
002512062,e6opcZ1,221.1.1.42,221
002534254,e6hd0G1,221.1.1.42,221
000006176,e1j0gA1,221.1.1.43,221
001503844,e2mrpA1,221.1.1.44,221
000006145,e1wf9A1,221.1.1.44,221
000164295,e2pjhA1,221.1.1.44,221
001714524,e4rv0B1,221.1.1.44,221
000006210,e1xo3A1,221.1.1.45,221
000134026,e2k9xA1,221.1.1.45,221
000340457,e2pkoA1,221.1.1.45,221
001159164,e4idiA2,221.1.1.45,221
001687340,e4wwmA1,221.1.1.45,221
000006214,e1jalA1,221.1.1.49,221
000072511,e1ni3A1,221.1.1.49,221
000157719,e2bpsA1,221.1.1.50,221
001290377,e4kv3B1,221.1.1.50,221
002759035,e7b7jA1,221.1.1.50,221
000006164,e2al6A3,221.1.1.51,221
000149640,e4ekuA3,221.1.1.51,221
001883209,e4z32A4,221.1.1.52,221
001285214,e4po6A4,221.1.1.52,221
000006174,e2c5lC1,221.1.1.54,221
000006175,e2byeA1,221.1.1.54,221
000006129,e1v2yA1,221.1.1.55,221
002096177,e5xpzB3,221.1.1.56,221
002100901,e5xpyA1,221.1.1.56,221
000006142,e1wjuA1,221.1.1.57,221
001312428,e4im0A2,221.1.1.59,221
001501275,e3hizA1,221.1.1.60,221
001731774,e5dxuA2,221.1.1.60,221
000184574,e2dymA3,221.1.1.64,221
001159193,e3vqiA7,221.1.1.64,221
001503937,e4tq0E3,221.1.1.64,221
000137386,e3kuzA1,221.1.1.65,221
000149138,e4e71A1,221.1.1.65,221
001137301,e3rytA2,221.1.1.65,221
001137303,e4m8nA2,221.1.1.65,221
000185200,e3e9sA1,221.1.1.66,221
001514619,e4rnaA2,221.1.1.66,221
001649063,e4x2zA2,221.1.1.66,221
001681443,e4yptA2,221.1.1.66,221
000862865,e3vqiA2,221.1.1.67,221
000184572,e2dymA1,221.1.1.67,221
001508136,e4tq0A3,221.1.1.67,221
000006121,e1rm6C2,221.1.1.68,221
000006119,e2bs2B2,221.1.1.68,221
000006118,e1kf6B2,221.1.1.68,221
000006117,e1nekB2,221.1.1.68,221
000223860,e3kwlA1,221.1.1.68,221
002723253,e7d6vB1,221.1.1.68,221
001137417,e2mekA1,221.1.1.69,221
002770682,e7a1iA1,221.1.1.69,221
000135290,e3h8hA1,221.1.1.112,221
002323745,e3dadA2,221.1.1.114,221
001159139,e2kmaA4,221.1.1.115,221
002753431,e7c7iD1,221.1.1.115,221
000144313,e2l1aA1,221.1.1.116,221
000163967,e2dzjA1,221.1.1.117,221
000006172,e2cs4A1,221.1.1.118,221
000164929,e2uwqA1,221.1.1.118,221
000197307,e2jx5A1,221.1.1.119,221
001759033,e4hrsA1,221.1.1.120,221
000264029,e1s3sI2,221.1.1.121,221
001807447,e4q2jD1,221.1.1.132,221
000006132,e1v5oA1,221.1.1.211,221
000006151,e2fazA1,221.1.1.211,221
001299842,e4p5oK1,221.1.1.211,221
000165934,e2dzmA1,221.1.1.211,221
001866054,e2mx2A1,221.1.1.211,221
000006125,e1m94A1,221.1.1.211,221
000006153,e1wx9A1,221.1.1.211,221
000424640,e3sdlD1,221.1.1.211,221
000006149,e1x1mA1,221.1.1.211,221
001031125,e4e3cB2,221.1.1.211,221
002582342,e6jl3A1,221.1.1.211,221
002667322,e6l0lA1,221.1.1.211,221
002833617,e7mrjA1,221.1.1.211,221
001695442,e5d68A2,221.1.1.212,221
000006170,e1wgrA1,221.1.1.213,221
000006171,e1wgyA1,221.1.1.213,221
001271237,e4kvgD3,221.1.1.213,221
001347704,e4mgiE4,221.1.1.213,221
001859688,e5ejqA3,221.1.1.213,221
001786504,e3pvlA2,221.1.1.213,221
001317209,e4tknA1,221.1.1.213,221
001832821,e3au4A4,221.1.1.213,221
001866764,e5ejrA2,221.1.1.213,221
002080145,e5xbfA2,221.1.1.213,221
002701594,e7byjA3,221.1.1.213,221
002816470,e7ct1A1,221.1.1.213,221
002036571,e5e27A3,221.1.1.215,221
000006101,e2sakA1,221.1.1.285,221
000006102,e1l4dB1,221.1.1.285,221
000006104,e1bmlC3,221.1.1.285,221
000006103,e1qqrA1,221.1.1.286,221
001147784,e2ylmA5,221.1.1.287,221
001147783,e2ylmA4,221.1.1.288,221
001295897,e4pyzA1,221.1.1.289,221
001147782,e2ylmA3,221.1.1.290,221
001295898,e4pyzA2,221.1.1.291,221
001147555,e4kdiD1,221.1.1.292,221
001676513,e2rujA1,221.1.1.293,221
002138870,e6emkI1,221.1.1.293,221
000006123,e1ogwA1,221.1.1.294,221
001759374,e1gjzA1,221.1.1.294,221
001759035,e3vdzA1,221.1.1.294,221
002167601,e5n9vA1,221.1.1.294,221
002986483,e8dauI1,221.1.1.294,221
002104608,e5k1aB3,221.1.1.295,221
000383425,e2kdiA1,221.1.1.296,221
002390739,e6gf2A1,221.1.1.296,221
002508879,e6oa9K1,221.1.1.296,221
002712681,e6tuvL1,221.1.1.296,221
001921544,e2na1A1,221.1.1.297,221
001893073,e5ebzA2,221.1.1.298,221
001918761,e5fr6A1,221.1.1.298,221
002070919,e5ghaF1,221.1.1.299,221
002576235,e6ra0A1,221.1.1.300,221
000006207,e1ryjA1,221.1.1.301,221
